case_id,collision_severity,latitude,longitude,population,lighting,collision_time,intersection,location_type,road_surface,road_condition_1,weather_1,at_fault,financial_responsibility,party_age,party_sex,party_drug_physical,cellphone_in_use,vehicle_make,vehicle_year,party_sex_value,collision_severity_value,population_value,lighting_value,road_surface_value,weather_1_value,vehicle_make_norm,location_type_value,road_condition_1_value,financial_responsibility_value,party_drug_physical_value,alcohol_involved_value,ClusterNumber
6281844,property damage only,34.15548,-118.44183,>250000,dark with street lights,18:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,honda,2005,1,1,8,4,1,1,honda,1,1,1,1,0,1
6281946,pain,32.74097,-116.9387,unincorporated,daylight,18:55:00,1,intersection,dry,normal,clear,1,proof of insurance obtained,47,female,not applicable,0,hyundai,2007,2,2,1,5,1,1,hyundai,3,1,1,1,0,1
6282347,property damage only,34.13599,-117.43324,100000 to 250000,dark with street lights,05:24:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,sleepy/fatigued,0,nissan,1991,1,1,7,4,1,1,nissan,1,1,1,3,0,1
6282358,pain,34.06365,-117.26524,10000 to 25000,daylight,13:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,0,toyota,2010,1,2,4,5,1,1,toyota,1,1,1,1,0,1
6282523,property damage only,34.03019,-118.43991,>250000,daylight,14:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,34,female,not applicable,1,plymouth,1998,2,1,8,5,1,1,plymouth,1,1,1,1,0,1
6282556,property damage only,34.15937,-118.63718,>250000,daylight,06:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,59,male,not applicable,0,mazda,2006,1,1,8,5,1,1,mazda,1,1,1,1,0,1
6282926,pain,34.05011,-118.26271,>250000,daylight,07:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,ford,2004,1,2,8,5,1,1,ford,1,1,1,1,0,1
6282933,property damage only,34.08001,-118.22125,>250000,daylight,14:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,1,mitsubishi,2003,2,1,8,5,1,1,mitsubishi,1,1,1,1,0,1
6284163,property damage only,34.49764,-118.61787,unincorporated,daylight,15:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,mazda,2004,1,1,1,5,1,1,mazda,1,1,1,1,0,1
6284193,property damage only,34.14257,-118.27833,>250000,dark with no street lights,18:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,33,female,not applicable,0,honda,2013,2,1,8,1,1,1,honda,1,1,1,1,0,1
6284208,property damage only,33.85458,-117.79664,>250000,daylight,10:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,33,female,not applicable,0,toyota,1995,2,1,8,5,1,1,toyota,1,1,1,1,0,1
6284327,property damage only,34.33133,-118.50686,unincorporated,daylight,08:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,40,female,not applicable,0,scion,2012,2,1,1,5,1,1,scion,1,1,1,1,0,1
6284387,property damage only,34.22503,-118.47342,>250000,daylight,08:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,female,sleepy/fatigued,0,kia,2012,2,1,8,5,1,1,kia,1,1,1,3,0,1
6284409,property damage only,33.85473,-117.80469,>250000,daylight,12:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,70,male,not applicable,0,mercedes-benz,2001,1,1,8,5,1,1,mercedes-benz,1,1,1,1,0,1
6284465,property damage only,33.84002,-117.87623,>250000,daylight,09:50:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,29,male,not applicable,0,gmc,2007,1,1,8,5,1,2,gmc,1,1,1,1,0,1
6284517,pain,34.16483,-118.29671,100000 to 250000,daylight,08:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,nissan,2004,1,2,7,5,1,1,nissan,1,1,1,1,0,1
6284545,other injury,35.38024,-119.01347,100000 to 250000,daylight,14:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,20,male,not applicable,0,chevrolet,1995,1,3,7,5,1,1,chevrolet,1,1,2,1,0,1
6284610,pain,34.49357,-118.62232,unincorporated,dusk or dawn,17:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,59,male,not applicable,0,honda,2012,1,2,1,3,1,1,honda,1,1,1,1,0,1
6285002,pain,33.76599,-117.94269,100000 to 250000,daylight,15:30:00,0,highway,wet,normal,raining,1,proof of insurance obtained,18,male,not applicable,0,honda,2002,1,2,7,5,2,4,honda,1,1,1,1,0,1
6285166,property damage only,33.77595,-118.09033,10000 to 25000,daylight,10:40:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,23,male,not applicable,0,honda,1999,1,1,4,5,2,2,honda,1,1,1,1,0,1
6286302,property damage only,34.04615,-118.06447,50000 to 100000,dusk or dawn,17:44:00,0,highway,dry,normal,clear,1,proof of insurance obtained,41,male,not applicable,0,ford,2002,1,1,6,3,1,1,ford,1,1,1,1,0,1
6286815,property damage only,34.06766,-117.80532,100000 to 250000,dusk or dawn,16:55:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,21,male,not applicable,0,toyota,2007,1,1,7,3,2,2,toyota,1,1,1,1,0,1
6286831,pain,34.0054,-117.82884,50000 to 100000,daylight,15:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,41,male,not applicable,0,honda,2011,1,2,6,5,1,1,honda,1,1,1,1,0,1
6286995,pain,34.0292,-118.21768,>250000,daylight,18:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,57,male,not applicable,0,ford,2013,1,2,8,5,1,1,ford,1,1,1,1,0,1
6287410,pain,36.80813,-119.88636,>250000,dusk or dawn,17:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,female,not applicable,0,honda,2002,2,2,8,3,1,1,honda,1,1,1,1,0,1
6287689,property damage only,33.56849,-117.2114,25000 to 50000,daylight,12:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,chevrolet,1995,1,1,5,5,1,1,chevrolet,1,1,1,1,0,1
6287789,pain,32.71584,-117.11794,>250000,daylight,15:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,female,not applicable,0,volkswagen,2014,2,2,8,5,1,1,volkswagen,1,1,1,1,1,1
6288163,property damage only,33.85656,-118.28442,unincorporated,dark with street lights,18:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,male,not applicable,0,honda,2008,1,1,1,4,1,1,honda,1,1,1,1,0,1
6288977,property damage only,35.38027,-119.01367,100000 to 250000,dark with street lights,22:55:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,18,male,not applicable,0,chevrolet,1989,1,1,7,4,2,2,chevrolet,1,1,1,1,0,1
6289214,pain,33.77709,-117.89909,100000 to 250000,daylight,13:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,33,male,not applicable,0,hyundai,2007,1,2,7,5,1,1,hyundai,1,1,1,1,0,1
6289283,pain,34.06383,-117.27456,100000 to 250000,dark with no street lights,21:38:00,0,highway,wet,normal,raining,1,proof of insurance obtained,46,male,not applicable,0,toyota,2009,1,2,7,1,2,4,toyota,1,1,1,1,0,1
6289335,pain,34.12638,-117.30294,100000 to 250000,daylight,09:26:00,0,highway,wet,construction,cloudy,1,proof of insurance obtained,28,male,not applicable,0,pontiac,2000,1,2,7,5,2,2,pontiac,1,2,1,1,0,1
6289664,property damage only,34.06328,-117.28868,25000 to 50000,dark with street lights,20:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,47,male,not applicable,0,mitsubishi,2009,1,1,5,4,1,1,mitsubishi,1,1,1,1,0,1
6289954,property damage only,34.68387,-118.16619,unincorporated,dusk or dawn,16:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,female,not applicable,0,ford,1999,2,1,1,3,1,1,ford,1,1,1,1,1,1
6289997,property damage only,36.32702,-119.35952,50000 to 100000,daylight,15:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,male,not applicable,0,jeep,1995,1,1,6,5,1,1,jeep,1,1,1,1,0,1
6290153,fatal,33.64299,-117.42088,unincorporated,daylight,11:17:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,0,honda,1991,1,5,1,5,1,1,honda,1,1,1,1,0,1
6290285,fatal,35.31942,-119.03682,100000 to 250000,dark with no street lights,20:00:00,0,highway,dry,construction,clear,1,proof of insurance obtained,75,male,G,0,lexus,2009,1,5,7,1,1,1,lexus,1,2,1,1,0,1
6290344,fatal,34.06111,-118.25035,>250000,dark with no street lights,00:20:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,41,male,not applicable,0,ford,1965,1,5,8,1,1,1,ford,2,1,2,1,1,1
6290429,fatal,33.93086,-118.38887,10000 to 25000,daylight,14:50:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,37,male,G,0,harley-davidson,2004,1,5,4,5,1,1,harley-davidson,2,1,2,1,0,1
6290737,fatal,33.91092,-118.17388,50000 to 100000,daylight,07:25:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,46,male,not applicable,0,toyota,1993,1,5,6,5,1,2,toyota,1,1,1,1,0,1
6291297,fatal,33.85915,-118.28921,unincorporated,dark with street lights,00:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,0,bmw,2012,1,5,1,4,1,1,bmw,1,1,1,1,0,1
6291436,fatal,36.30495,-119.38994,unincorporated,daylight,07:37:00,0,highway,dry,normal,clear,1,proof of insurance obtained,17,male,under drug influence,0,jeep,2001,1,5,1,5,1,1,jeep,1,1,1,2,0,1
6291677,fatal,33.91283,-118.13156,100000 to 250000,dark with street lights,02:25:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,male,under drug influence,0,honda,2004,1,5,7,4,1,1,honda,1,1,2,2,1,1
6292401,fatal,33.86557,-117.9968,50000 to 100000,dark with no street lights,05:44:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,45,male,under drug influence,0,mazda,1992,1,5,6,1,1,2,mazda,1,1,1,2,0,1
6292644,fatal,32.71652,-117.10265,>250000,dusk or dawn,19:20:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,45,male,not applicable,0,chevrolet,2001,1,5,8,3,1,1,chevrolet,1,1,2,1,1,1
6293047,pain,34.2519,-119.398,50000 to 100000,dark with street lights,21:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,toyota,2008,2,2,6,4,1,1,toyota,1,1,1,1,0,1
6293201,property damage only,33.85541,-117.79675,>250000,daylight,16:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,17,female,not applicable,0,chevrolet,2007,2,1,8,5,1,1,chevrolet,1,1,1,1,0,1
6293231,property damage only,34.0658,-118.24216,>250000,daylight,14:10:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,22,male,not applicable,0,nissan,1995,1,1,8,5,1,1,nissan,1,1,2,1,0,1
6293341,property damage only,34.03398,-118.22148,>250000,daylight,08:25:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,35,female,not applicable,0,toyota,2002,2,1,8,5,1,1,toyota,2,1,1,1,0,1
6293347,property damage only,34.02021,-118.19276,>250000,daylight,13:18:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,chevrolet,2013,1,1,8,5,1,1,chevrolet,1,1,1,1,0,1
6293530,property damage only,34.15796,-118.4528,>250000,daylight,09:42:00,0,highway,dry,normal,clear,1,proof of insurance obtained,42,male,not applicable,0,honda,2002,1,1,8,5,1,1,honda,1,1,1,1,0,1
6293599,property damage only,33.73765,-117.82535,50000 to 100000,daylight,07:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,39,male,not applicable,0,volvo,2004,1,1,6,5,1,1,volvo,1,1,1,1,0,1
6293609,property damage only,34.0049,-118.17326,10000 to 25000,dark with street lights,17:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,53,male,not applicable,0,mazda,2013,1,1,4,4,1,1,mazda,1,1,1,1,0,1
6293870,pain,33.75888,-117.83102,50000 to 100000,dark with street lights,18:47:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,toyota,2012,2,2,6,4,1,1,toyota,1,1,1,1,0,1
6294060,property damage only,34.15958,-118.46251,>250000,dusk or dawn,16:48:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,female,not applicable,0,honda,1999,2,1,8,3,1,1,honda,1,1,1,1,0,1
6294699,property damage only,33.5414,-117.33653,25000 to 50000,dark with street lights,19:08:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,nissan,2004,2,1,5,4,1,1,nissan,2,1,1,1,1,1
6295672,pain,33.72798,-117.80773,50000 to 100000,dark with street lights,18:25:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,60,male,not applicable,0,audi,2005,1,2,6,4,1,2,audi,1,1,1,1,0,1
6295711,pain,33.77584,-117.84534,100000 to 250000,dark with street lights,18:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,pontiac,2005,1,2,7,4,1,1,pontiac,1,1,1,1,0,1
6297031,property damage only,34.02996,-117.32968,10000 to 25000,dark with no street lights,18:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,nissan,2001,2,1,4,1,1,1,nissan,1,1,1,1,0,1
6297529,pain,33.59146,-117.7515,25000 to 50000,daylight,07:50:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,55,male,not applicable,0,acura,2002,1,2,5,5,1,1,acura,2,1,1,1,0,1
6297537,pain,33.55321,-117.67273,50000 to 100000,daylight,14:22:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,male,not applicable,0,mitsubishi,2001,1,2,6,5,1,1,mitsubishi,1,1,1,1,0,1
6298435,pain,32.7605,-117.19204,>250000,daylight,07:47:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,female,not applicable,0,toyota,2004,2,2,8,5,1,1,toyota,1,1,1,1,0,1
6298584,property damage only,33.77684,-117.87491,>250000,dark with no street lights,03:01:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,honda,2007,1,1,8,1,1,1,honda,1,1,1,1,1,1
6298640,property damage only,33.72987,-117.82995,>250000,dark with street lights,13:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,50,female,not applicable,0,ford,2013,2,1,8,4,1,1,ford,1,1,1,1,0,1
6298801,property damage only,34.02025,-118.18597,unincorporated,daylight,06:38:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,male,not applicable,0,honda,2007,1,1,1,5,1,1,honda,1,1,2,1,0,1
6299241,pain,33.49205,-117.14521,50000 to 100000,dark with no street lights,18:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,female,not applicable,0,jeep,2007,2,2,6,1,1,1,jeep,1,1,1,1,0,1
6299318,other injury,34.06689,-117.2384,10000 to 25000,daylight,07:50:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,44,male,not applicable,0,mercedes-benz,2008,1,3,4,5,1,1,mercedes-benz,2,1,1,1,0,1
6299826,property damage only,34.42242,-118.5591,25000 to 50000,daylight,14:45:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,26,male,under drug influence,0,nissan,1996,1,1,5,5,1,1,nissan,2,1,2,2,0,1
6300106,pain,34.03486,-117.32389,10000 to 25000,daylight,14:30:00,0,highway,dry,construction,clear,1,proof of insurance obtained,48,male,not applicable,0,toyota,1997,1,2,4,5,1,1,toyota,1,2,1,1,0,1
6300121,other injury,34.24167,-117.43188,unincorporated,daylight,12:15:00,0,highway,wet,construction,cloudy,1,proof of insurance obtained,31,male,not applicable,0,toyota,2003,1,3,1,5,2,2,toyota,1,2,1,1,0,1
6300469,property damage only,34.14867,-118.08684,100000 to 250000,daylight,15:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,male,not applicable,0,acura,1996,1,1,7,5,1,1,acura,1,1,1,1,0,1
6300773,property damage only,34.17943,-118.86101,100000 to 250000,dark with no street lights,17:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,G,0,mercury,2002,2,1,7,1,1,1,mercury,1,1,1,1,0,1
6300919,property damage only,34.21729,-117.29096,unincorporated,dark with no street lights,23:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,43,male,G,0,nissan,2005,1,1,1,1,1,1,nissan,1,1,1,1,0,1
6301115,property damage only,33.98184,-118.28014,>250000,daylight,08:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,54,male,not applicable,0,international harvester,1976,1,1,8,5,1,1,international harvester,1,1,1,1,0,1
6301195,pain,32.60431,-117.09004,>250000,dark with no street lights,17:30:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,24,female,not applicable,0,toyota,2012,2,2,8,1,1,2,toyota,1,1,1,1,0,1
6301250,other injury,36.41433,-119.46331,unincorporated,dark with no street lights,04:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,53,male,not applicable,0,freightliner,2011,1,3,1,1,1,1,freightliner,1,1,1,1,0,1
6301295,property damage only,34.00366,-118.15206,10000 to 25000,dark with street lights,21:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,31,male,not applicable,0,hyundai,2002,1,1,4,4,1,1,hyundai,1,1,1,1,0,1
6301340,property damage only,34.02154,-118.17384,unincorporated,daylight,15:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,79,female,not applicable,0,toyota,2006,2,1,1,5,1,1,toyota,1,1,1,1,0,1
6301344,property damage only,34.06771,-118.03106,100000 to 250000,dark with street lights,18:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,sleepy/fatigued,0,honda,2001,1,1,7,4,1,1,honda,1,1,1,3,0,1
6301544,property damage only,34.1197,-117.82909,50000 to 100000,dark with street lights,18:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,40,male,not applicable,0,toyota,2005,1,1,6,4,1,1,toyota,2,1,1,1,0,1
6301609,property damage only,34.00035,-117.84567,50000 to 100000,dark with street lights,21:58:00,0,highway,dry,normal,clear,1,proof of insurance obtained,35,female,not applicable,0,kia,2005,2,1,6,4,1,1,kia,1,1,1,1,0,1
6302383,property damage only,34.18681,-118.47315,>250000,daylight,12:00:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,20,female,not applicable,0,nissan,2001,2,1,8,5,1,1,nissan,2,1,1,1,0,1
6302643,pain,34.18043,-117.17404,unincorporated,daylight,16:20:00,0,highway,wet,normal,cloudy,1,proof of insurance obtained,24,male,G,0,mazda,2012,1,2,1,5,2,2,mazda,1,1,1,1,0,1
6302871,property damage only,34.12193,-117.86934,50000 to 100000,daylight,07:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,0,toyota,1999,1,1,6,5,1,1,toyota,1,1,1,1,1,1
6302894,property damage only,33.79662,-118.08679,10000 to 25000,dark with no street lights,19:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,male,not applicable,0,toyota,1996,1,1,4,1,1,1,toyota,1,1,1,1,0,1
6302902,property damage only,33.70759,-117.95673,50000 to 100000,dark with no street lights,17:20:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,26,male,not applicable,0,mazda,1999,1,1,6,1,1,1,mazda,2,1,1,1,0,1
6303032,property damage only,33.77439,-118.05696,25000 to 50000,daylight,10:40:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,20,male,not applicable,0,ford,2000,1,1,5,5,1,2,ford,1,1,1,1,0,1
6303162,property damage only,34.14337,-118.74377,10000 to 25000,daylight,09:02:00,0,highway,dry,normal,clear,1,proof of insurance obtained,52,male,not applicable,0,nissan,2003,1,1,4,5,1,1,nissan,1,1,1,1,0,1
6303242,property damage only,33.00828,-117.26221,50000 to 100000,dark with street lights,19:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,toyota,1983,1,1,6,4,1,1,toyota,1,1,1,1,0,1
6303257,property damage only,33.21801,-117.39116,unincorporated,dark with no street lights,21:35:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,61,male,not applicable,0,toyota,1999,1,1,1,1,1,2,toyota,1,1,1,1,0,1
6303766,property damage only,33.85433,-117.9475,>250000,daylight,14:38:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,toyota,2005,1,1,8,5,1,1,toyota,1,1,1,1,0,1
6303782,property damage only,33.72095,-117.97252,50000 to 100000,dark with street lights,18:39:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,nissan,2003,2,1,6,4,1,1,nissan,2,1,1,1,0,1
6303825,property damage only,33.85584,-117.9955,50000 to 100000,daylight,08:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,36,male,not applicable,1,chevrolet,2009,1,1,6,5,1,1,chevrolet,1,1,1,1,0,1
6304089,pain,34.05469,-118.25693,>250000,dark with street lights,17:15:00,0,ramp,dry,normal,cloudy,1,proof of insurance obtained,19,male,not applicable,0,audi,2014,1,2,8,4,1,2,audi,2,1,1,1,0,1
6304132,pain,32.69251,-117.12179,>250000,daylight,13:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,0,honda,2013,1,2,8,5,1,1,honda,2,1,1,1,0,1
6304436,pain,33.56796,-117.34567,>250000,daylight,07:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,21,male,not applicable,0,nissan,2005,1,2,8,5,1,1,nissan,1,1,1,1,0,1
6304490,property damage only,34.15614,-118.46857,>250000,dark with street lights not functioning,18:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,female,not applicable,0,gmc,2007,2,1,8,2,1,1,gmc,1,1,1,1,0,1
6304629,property damage only,34.13668,-117.43168,50000 to 100000,dark with no street lights,04:44:00,0,highway,dry,normal,clear,1,proof of insurance obtained,36,male,not applicable,0,honda,2001,1,1,6,1,1,1,honda,1,1,1,1,0,1
6304701,property damage only,32.71575,-117.12057,>250000,dark with no street lights,01:06:00,0,ramp,wet,normal,raining,1,proof of insurance obtained,28,male,not applicable,0,chrysler,2006,1,1,8,1,2,4,chrysler,2,1,1,1,1,1
6304818,property damage only,34.09827,-118.24627,>250000,dark with street lights,16:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,70,male,not applicable,0,toyota,2011,1,1,8,4,1,1,toyota,1,1,1,1,0,1
6304840,property damage only,32.84857,-117.23551,>250000,daylight,08:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,ford,2013,1,1,8,5,1,1,ford,1,1,1,1,0,1
6304870,property damage only,34.03312,-118.33441,>250000,daylight,09:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,mitsubishi,2004,2,1,8,5,1,1,mitsubishi,1,1,1,1,0,1
6304991,property damage only,34.14398,-118.47807,unincorporated,daylight,15:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,29,male,not applicable,0,dodge,2012,1,1,1,5,1,1,dodge,1,1,1,1,1,1
6305274,pain,34.05372,-118.25767,>250000,daylight,16:10:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,0,ford,2005,1,2,8,5,1,1,ford,2,1,1,1,0,1
6305395,pain,33.44097,-117.6266,50000 to 100000,daylight,07:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,40,female,not applicable,0,toyota,2002,2,2,6,5,1,1,toyota,1,1,1,1,0,1
6305554,property damage only,34.04291,-118.21733,>250000,daylight,14:27:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,21,female,not applicable,0,chevrolet,1999,2,1,8,5,1,1,chevrolet,1,1,2,1,0,1
6306069,property damage only,33.0654,-117.0555,100000 to 250000,dusk or dawn,17:57:00,0,highway,dry,normal,clear,1,proof of insurance obtained,66,female,not applicable,0,toyota,1996,2,1,7,3,1,1,toyota,1,1,1,1,0,1
6306258,property damage only,33.08437,-117.075,100000 to 250000,daylight,06:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,honda,1997,1,1,7,5,1,1,honda,1,1,1,1,0,1
6307473,pain,33.89446,-118.35543,50000 to 100000,daylight,08:18:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,ford,2003,1,2,6,5,1,1,ford,1,1,1,1,0,1
6307488,property damage only,33.87273,-118.28575,>250000,daylight,12:45:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,33,male,not applicable,0,chevrolet,1997,1,1,8,5,2,2,chevrolet,2,1,1,1,0,1
6308234,pain,34.17306,-118.47697,>250000,daylight,13:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,female,not applicable,0,volkswagen,2012,2,2,8,5,1,1,volkswagen,1,1,1,1,0,1
6308344,property damage only,32.81027,-117.11486,>250000,dark with street lights,20:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,60,female,not applicable,0,toyota,2000,2,1,8,4,1,1,toyota,2,1,1,1,0,1
6308377,property damage only,34.20263,-118.47304,>250000,dark with street lights,21:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,acura,2009,1,1,8,4,1,1,acura,1,1,1,1,0,1
6308399,property damage only,32.72692,-117.16679,>250000,dark with street lights,04:20:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,20,female,not applicable,0,saturn,2007,2,1,8,4,1,1,saturn,2,1,1,1,0,1
6308408,property damage only,33.71392,-117.78753,100000 to 250000,daylight,09:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,33,female,not applicable,0,honda,2006,2,1,7,5,1,1,honda,1,1,1,1,0,1
6308438,property damage only,33.85435,-117.88911,>250000,dark with street lights,17:20:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,21,male,not applicable,0,toyota,2006,1,1,8,4,1,2,toyota,1,1,1,1,0,1
6308511,property damage only,33.86581,-117.87869,50000 to 100000,dusk or dawn,16:48:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,toyota,2007,1,1,6,3,1,1,toyota,1,1,1,1,0,1
6308515,property damage only,33.68715,-117.888,100000 to 250000,dark with street lights,20:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,56,male,not applicable,0,ford,1999,1,1,7,4,1,1,ford,1,1,1,1,0,1
6308671,pain,34.12708,-118.4752,>250000,dark with no street lights,18:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,female,not applicable,0,honda,1991,2,2,8,1,1,1,honda,1,1,1,1,0,1
6308701,property damage only,32.68669,-117.09162,50000 to 100000,dark with no street lights,18:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,toyota,2003,2,1,6,1,1,1,toyota,1,1,1,1,0,1
6308944,property damage only,33.77402,-118.06406,25000 to 50000,dark with street lights,19:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,honda,2007,2,1,5,4,1,1,honda,1,1,1,1,0,1
6309080,pain,33.77453,-117.87317,>250000,dark with street lights,18:25:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,nissan,2005,2,2,8,4,1,1,nissan,2,1,1,1,0,1
6309119,other injury,33.85196,-117.53515,100000 to 250000,dark with no street lights,17:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,mercury,2001,1,3,7,1,1,1,mercury,1,1,1,1,0,1
6309297,pain,33.77744,-118.08947,25000 to 50000,daylight,08:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,32,female,not applicable,0,honda,2003,2,2,5,5,1,1,honda,1,1,1,1,0,1
6309381,property damage only,34.77676,-118.20207,unincorporated,daylight,11:21:00,0,intersection,wet,normal,cloudy,1,proof of insurance obtained,28,male,sleepy/fatigued,0,dodge,2001,1,1,1,5,2,2,dodge,3,1,1,3,0,1
